31	904	1.000000
27	917	0.648218
31	923	0.547922
13	891	0.544885
13	982	0.511079
27	923	0.467756
19	917	0.431188
27	484	0.420332
8	982	0.397940
24	983	0.376411
13	431	0.347179
31	820	0.342081
19	923	0.333875
31	611	0.325439
23	882	0.314792
19	484	0.314216
27	531	0.284621
31	679	0.273593
31	770	0.259273
31	407	0.257072
24	796	0.252723
31	982	0.252262
24	782	0.235877
24	917	0.201051
31	488	0.201026
27	922	0.198437
23	918	0.197855
24	881	0.181290
31	782	0.180213
31	855	0.176708
13	855	0.172601
31	835	0.172331
19	531	0.166028
31	881	0.162873
23	922	0.161090
31	979	0.160336
27	770	0.158272
31	630	0.157648
39	331	0.156928
29	982	0.155106
31	926	0.153040
13	703	0.152484
31	891	0.150743
31	971	0.150007
31	484	0.145174
13	221	0.145121
13	647	0.145077
24	672	0.142770
27	609	0.141750
31	431	0.141608
13	747	0.139105
31	981	0.135353
31	420	0.126490
27	294	0.124279
31	863	0.122937
19	922	0.120186
31	796	0.119122
26	425	0.114525
13	820	0.107412
24	740	0.107394
39	221	0.107055
23	612	0.106698
27	637	0.105682
31	703	0.105274
31	561	0.104374
31	161	0.103820
24	820	0.103500
19	770	0.102323
39	407	0.101731
24	806	0.101655
31	400	0.100846
19	609	0.099231
31	550	0.098649
19	294	0.098280
31	645	0.097845
24	702	0.092378
24	752	0.092163
13	863	0.091201
31	661	0.090729
13	917	0.089854
24	112	0.089776
24	445	0.089322
14	148	0.089018
31	786	0.087703
31	618	0.086484
23	904	0.086464
13	440	0.084558
31	609	0.083461
23	329	0.081376
23	719	0.081307
24	904	0.081061
19	637	0.080037
24	982	0.077960
31	569	0.075674
31	907	0.073862
31	819	0.071632
13	161	0.071117
13	646	0.070243
13	866	0.070048
31	672	0.069942
31	445	0.069486
14	960	0.067649
31	918	0.066908
5	982	0.066899
23	917	0.066797
31	551	0.066748
9	982	0.066514
2	739	0.066175
27	645	0.066146
13	843	0.064713
23	401	0.064009
31	646	0.063302
24	973	0.063124
23	500	0.062086
23	782	0.060839
13	971	0.059954
31	693	0.059852
31	763	0.059660
31	983	0.059158
27	459	0.059065
27	727	0.058636
31	433	0.058591
31	294	0.058424
24	855	0.058293
31	893	0.058134
24	591	0.057005
13	230	0.056868
13	616	0.056097
31	112	0.056000
31	799	0.055927
13	753	0.055920
27	793	0.055706
24	769	0.055591
8	891	0.055430
24	679	0.055247
13	401	0.054919
13	681	0.054826
19	407	0.054695
24	661	0.054566
2	236	0.054225
31	563	0.053959
23	982	0.053907
29	891	0.053742
13	630	0.053713
11	727	0.053684
31	962	0.053506
13	922	0.052654
13	763	0.052566
24	971	0.052361
24	918	0.052340
31	941	0.052273
37	981	0.051856
31	837	0.051600
31	973	0.050635
31	842	0.050567
24	727	0.050155
31	909	0.049994
31	460	0.049940
19	820	0.049924
13	861	0.049734
31	516	0.049675
27	798	0.049640
31	30	0.049508
31	702	0.049466
31	440	0.049046
21	981	0.048969
23	407	0.048674
31	868	0.048473
24	401	0.048461
23	530	0.048302
27	820	0.048065
39	689	0.047948
24	981	0.047905
24	530	0.047898
13	550	0.046994
31	177	0.046810
24	923	0.046355
39	980	0.046238
31	713	0.046174
27	39	0.046129
2	673	0.045719
5	855	0.045475
6	973	0.045223
23	108	0.044816
19	727	0.044761
31	930	0.043949
24	979	0.043624
31	978	0.043324
23	868	0.043143
31	591	0.043113
25	490	0.043106
24	430	0.043049
13	793	0.042517
23	402	0.042482
29	434	0.042022
31	888	0.041958
13	923	0.041884
23	112	0.041453
13	683	0.041301
24	484	0.041265
31	815	0.040403
24	500	0.040335
24	742	0.040222
27	599	0.040137
39	264	0.040132
31	637	0.040094
2	538	0.040093
31	727	0.040087
27	34	0.039869
24	803	0.039652
24	563	0.039599
31	652	0.039500
27	550	0.039472
25	650	0.039393
24	835	0.039194
29	863	0.039136
31	568	0.038879
39	571	0.038852
31	634	0.038773
24	407	0.038739
14	404	0.038472
31	706	0.038333
31	734	0.038100
19	39	0.038018
19	459	0.037943
31	542	0.037913
24	177	0.037462
27	401	0.037346
14	982	0.037117
2	340	0.036563
31	628	0.036259
31	740	0.036230
39	917	0.036176
31	747	0.036138
31	643	0.036126
31	684	0.035770
24	926	0.035620
13	679	0.035505
23	909	0.035395
31	409	0.035124
24	488	0.034642
31	882	0.034564
18	981	0.034512
8	431	0.034459
14	921	0.034129
31	606	0.033933
13	904	0.033816
27	891	0.033773
39	981	0.033036
25	756	0.033008
27	530	0.032720
31	753	0.032693
13	612	0.032575
31	508	0.032547
24	502	0.032467
31	461	0.032371
23	661	0.032346
14	526	0.032177
29	647	0.031964
24	612	0.031829
13	407	0.031796
39	855	0.031695
27	679	0.031654
23	891	0.031373
31	970	0.031345
31	976	0.031274
23	148	0.031197
13	796	0.031146
13	905	0.031077
39	467	0.030823
31	866	0.030584
24	681	0.030552
23	806	0.030471
31	471	0.030338
19	798	0.030333
13	417	0.030291
13	421	0.030280
39	982	0.030137
23	531	0.030102
23	403	0.030073
27	601	0.030031
14	604	0.030025
27	508	0.029809
31	624	0.029780
31	924	0.029725
13	591	0.029689
14	904	0.029591
14	591	0.029565
24	579	0.029349
13	214	0.029158
24	461	0.029147
13	477	0.029113
32	684	0.029096
13	434	0.029041
2	981	0.029038
31	839	0.028946
18	487	0.028865
23	566	0.028748
19	983	0.028622
23	748	0.028619
13	919	0.028422
19	645	0.028344
13	831	0.028070
13	476	0.027983
14	739	0.027812
27	750	0.027732
13	882	0.027696
27	983	0.027682
13	420	0.027627
31	329	0.027567
27	863	0.027535
13	611	0.027504
24	734	0.027503
19	34	0.027485
27	973	0.027484
24	550	0.027461
19	750	0.027432
31	502	0.027373
31	823	0.027191
13	568	0.026959
14	855	0.026948
24	882	0.026905
31	827	0.026837
24	713	0.026761
31	775	0.026747
13	389	0.026591
5	863	0.026559
19	530	0.026447
24	723	0.026440
27	612	0.026404
31	616	0.026326
31	794	0.026314
13	797	0.026172
8	703	0.026138
8	753	0.026129
1	855	0.026097
31	752	0.026089
27	962	0.025963
31	963	0.025936
14	694	0.025877
23	737	0.025782
14	570	0.025776
13	599	0.025776
31	417	0.025741
31	421	0.025731
27	788	0.025718
14	409	0.025473
31	459	0.025326
31	683	0.025310
13	692	0.025275
24	739	0.025188
26	681	0.025175
5	221	0.025163
31	762	0.025142
31	927	0.025036
39	820	0.025006
31	509	0.024978
23	681	0.024962
31	632	0.024872
8	561	0.024866
23	161	0.024817
24	828	0.024775
26	941	0.024743
19	599	0.024514
19	508	0.024485
32	835	0.024385
31	487	0.024370
31	719	0.024333
24	650	0.024301
23	620	0.024046
19	550	0.024040
32	568	0.024033
13	918	0.023971
31	928	0.023966
