1	801	1.000000
33	421	0.995963
33	984	0.989144
18	801	0.986141
9	874	0.983620
19	294	0.958727
19	987	0.943991
18	88	0.930013
1	766	0.902494
27	294	0.863143
13	600	0.856669
7	540	0.847699
7	887	0.820998
18	993	0.811377
7	547	0.776060
21	840	0.775613
31	294	0.769338
33	426	0.748660
6	993	0.745297
20	984	0.743272
18	407	0.738532
27	950	0.735606
37	295	0.728870
27	577	0.719231
18	310	0.712872
18	494	0.709191
7	737	0.702569
7	622	0.691496
7	838	0.680760
1	296	0.651252
21	189	0.650677
33	214	0.631890
31	73	0.631886
5	898	0.629091
37	236	0.622771
33	259	0.621249
22	667	0.616260
6	329	0.615972
18	487	0.615254
27	494	0.614741
2	566	0.613589
18	154	0.608276
14	960	0.606255
1	369	0.596575
40	809	0.596508
39	600	0.587505
10	905	0.579191
18	829	0.578628
8	255	0.572002
21	329	0.567079
6	407	0.563515
19	131	0.553872
6	76	0.553452
18	851	0.552759
33	437	0.552695
29	984	0.547558
1	380	0.539996
19	484	0.530233
6	236	0.526978
33	960	0.525951
40	341	0.521696
19	114	0.517020
33	689	0.510914
1	975	0.508964
21	801	0.507960
4	195	0.500604
37	333	0.499787
33	887	0.496308
27	131	0.495605
27	484	0.495228
5	925	0.492123
12	739	0.492026
12	540	0.491431
23	9	0.490956
34	293	0.490897
36	573	0.485950
18	490	0.484238
7	511	0.477958
6	9	0.477734
10	859	0.476995
1	520	0.476680
1	561	0.475759
37	31	0.474876
12	762	0.472791
18	773	0.471281
33	859	0.467944
39	407	0.461928
8	573	0.459103
10	296	0.455831
12	606	0.452676
24	426	0.451958
27	981	0.451381
14	919	0.451331
5	984	0.449701
1	847	0.449106
18	105	0.448060
21	418	0.447841
27	302	0.446522
2	673	0.446240
26	840	0.438642
33	595	0.438422
19	124	0.438286
1	435	0.437469
1	413	0.436181
8	66	0.433794
19	427	0.432891
21	236	0.431435
28	129	0.430023
8	905	0.429227
18	778	0.428124
10	815	0.425776
34	654	0.423931
33	920	0.422819
33	389	0.421072
37	936	0.420133
12	578	0.420055
33	148	0.419101
33	567	0.419080
20	355	0.414686
6	131	0.414463
39	689	0.414352
26	688	0.414077
18	859	0.413263
1	181	0.411376
7	699	0.408379
26	295	0.407481
28	105	0.405423
31	322	0.404124
20	683	0.403503
11	390	0.403297
1	154	0.402793
33	353	0.401989
22	150	0.401792
7	525	0.401586
30	481	0.399897
15	935	0.399446
19	248	0.395633
31	484	0.394737
6	219	0.394160
32	449	0.393027
22	407	0.392166
6	259	0.388847
5	131	0.388666
39	821	0.388506
2	287	0.387165
27	629	0.386548
33	739	0.386430
1	855	0.385916
33	2	0.384623
19	96	0.384255
19	389	0.382990
33	454	0.382611
7	806	0.378605
7	234	0.376879
19	89	0.375691
6	194	0.373463
28	547	0.372106
40	731	0.371813
8	720	0.371758
2	949	0.371488
11	920	0.370884
