3	797	898.450313
10	93	738.701729
10	183	738.701729
4	195	704.753414
15	16	307.257024
34	319	257.052078
16	249	243.738053
40	68	242.157383
37	136	210.716308
7	188	208.869243
33	86	206.171298
30	204	197.836704
21	343	174.363980
37	270	140.477538
15	260	136.558677
2	323	135.962404
12	193	130.837247
12	270	130.837247
34	290	128.526039
34	293	128.526039
10	87	123.116955
32	281	114.632091
4	221	110.860088
35	481	109.437619
37	31	105.358154
21	106	104.618388
21	245	104.618388
7	200	104.434621
33	83	103.085649
2	31	101.971803
34	116	98.866184
12	8	98.127935
15	249	94.540623
14	299	93.371580
36	331	90.782693
1	272	89.464388
40	341	85.467312
35	886	83.971003
40	277	80.719128
12	290	78.502348
36	105	76.448584
38	831	75.431579
1	24	74.553656
22	262	74.228331
15	705	72.295770
25	756	71.225079
37	262	70.238769
2	383	67.981202
34	711	67.645284
36	33	66.023777
36	246	66.023777
15	352	64.685689
11	8	63.733320
11	325	63.733320
36	349	60.521795
30	389	60.356961
37	53	60.204659
10	116	56.823210
20	955	56.432229
15	817	55.864914
5	215	53.761258
37	295	52.679077
26	49	52.664127
21	175	52.309194
7	96	52.217311
11	306	50.986656
2	13	50.985902
20	529	50.385918
21	133	47.553813
21	212	47.553813
20	382	47.026857
35	434	46.929313
4	177	46.540320
36	274	45.391346
2	103	45.320801
2	381	45.320801
29	192	44.221818
20	237	44.087679
4	694	43.274332
11	95	42.488880
22	452	42.416189
39	383	42.217833
21	130	41.847355
20	387	41.494286
12	225	41.317025
33	192	41.234260
4	574	40.940032
1	369	40.665631
40	330	40.359564
40	626	40.359564
20	903	40.308735
15	413	39.646068
26	40	39.498095
26	998	39.498095
10	352	38.879038
30	540	38.707181
17	483	38.505013
33	227	37.485691
1	276	37.276828
22	4	37.114166
22	217	37.114166
7	710	36.859278
29	276	36.851515
21	725	36.494786
15	368	36.147885
21	867	34.872796
27	300	34.676381
18	696	34.582972
1	249	34.409380
4	747	34.378215
2	232	33.990601
2	244	33.990601
2	326	33.990601
6	14	33.808326
6	75	33.808326
34	688	32.955395
12	598	32.709312
21	164	32.693246
17	113	32.670920
5	238	32.256755
1	195	31.951567
1	240	31.951567
9	989	31.223677
21	256	30.770114
21	854	30.770114
37	475	30.102330
11	710	29.992151
15	731	29.976295
7	234	29.838463
15	887	29.262574
2	236	28.508246
7	785	28.482169
12	191	28.036553
12	532	28.036553
34	540	27.940443
30	974	27.820786
17	542	27.787123
25	96	27.698642
8	215	27.575413
8	276	27.575413
21	76	27.531155
21	225	27.531155
25	490	27.490381
32	940	27.293355
2	175	27.192481
2	293	27.192481
