2	236	0.986742
25	490	0.984765
2	673	0.979988
21	981	0.977430
2	340	0.977256
8	982	0.976465
37	981	0.975479
39	689	0.971551
2	739	0.964759
27	531	0.964412
14	148	0.964210
29	982	0.962206
2	538	0.959724
27	609	0.957717
23	882	0.957671
39	264	0.957497
21	538	0.956854
13	747	0.955477
17	542	0.955422
13	230	0.955000
29	434	0.954941
25	492	0.954868
14	526	0.954588
27	131	0.952656
24	983	0.952474
25	751	0.952456
14	739	0.950487
2	964	0.949746
29	974	0.949421
13	389	0.948093
21	148	0.946448
13	477	0.945003
31	488	0.944296
2	981	0.942603
21	236	0.942443
27	793	0.941422
14	570	0.940986
5	982	0.940960
21	867	0.940896
23	612	0.939772
27	612	0.939683
11	538	0.939189
28	547	0.938995
25	148	0.938655
25	622	0.938172
27	282	0.937482
27	599	0.937340
27	962	0.936616
24	796	0.936556
24	986	0.936534
25	570	0.936473
13	421	0.935652
5	838	0.935077
28	449	0.933748
13	891	0.933066
23	719	0.932537
21	561	0.932132
8	561	0.931688
5	855	0.931601
24	672	0.930357
40	699	0.929972
22	421	0.927999
24	782	0.927694
13	982	0.927538
5	230	0.927346
14	473	0.926965
14	921	0.926487
8	753	0.925879
39	570	0.925832
14	887	0.925473
29	389	0.924767
29	891	0.923939
24	752	0.922866
37	793	0.922460
39	389	0.922181
21	702	0.922160
39	964	0.921785
26	969	0.921297
27	859	0.921224
11	862	0.919673
39	980	0.918854
13	855	0.918721
14	694	0.918572
31	611	0.918494
14	919	0.917933
8	891	0.917265
25	979	0.916587
14	404	0.916512
16	249	0.915595
14	981	0.915582
14	818	0.915426
25	574	0.915220
20	432	0.914478
31	609	0.914041
21	973	0.913792
23	387	0.913083
29	753	0.912355
24	563	0.911859
27	208	0.911355
31	551	0.910911
14	671	0.910840
14	284	0.910558
24	973	0.910538
23	403	0.909673
29	863	0.908534
24	206	0.908490
24	430	0.908081
32	568	0.907637
37	538	0.907493
27	530	0.906880
14	698	0.906800
17	740	0.906552
23	600	0.906104
5	747	0.906040
25	548	0.905126
39	963	0.904872
30	434	0.903736
24	806	0.903479
5	863	0.903158
24	612	0.903138
17	543	0.902312
24	702	0.901864
21	976	0.900608
26	551	0.900605
39	887	0.899732
11	793	0.899204
39	981	0.899036
28	224	0.898866
24	855	0.898732
37	747	0.898209
32	545	0.898136
23	909	0.897576
28	962	0.897355
30	389	0.897071
24	971	0.896854
37	295	0.896852
23	295	0.896100
23	233	0.895577
13	843	0.894926
23	566	0.894414
23	986	0.894027
31	693	0.894006
28	731	0.893974
37	346	0.893875
31	963	0.893423
39	248	0.893326
37	437	0.893105
11	464	0.892962
23	148	0.892241
