1	801	1.000000
33	421	0.999952
33	984	0.999904
18	801	0.999856
9	874	0.999808
19	294	0.999760
19	987	0.999712
18	88	0.999664
1	766	0.999617
27	294	0.999569
13	600	0.999521
7	540	0.999473
7	887	0.999425
18	993	0.999377
7	547	0.999329
21	840	0.999281
31	294	0.999233
33	426	0.999185
6	993	0.999137
20	984	0.999089
18	407	0.999041
27	950	0.998993
37	295	0.998945
27	577	0.998898
18	310	0.998850
18	494	0.998802
7	737	0.998754
7	622	0.998706
7	838	0.998658
1	296	0.998610
21	189	0.998562
33	214	0.998514
31	73	0.998466
5	898	0.998418
37	236	0.998370
33	259	0.998322
22	667	0.998274
6	329	0.998226
18	487	0.998179
27	494	0.998131
2	566	0.998083
18	154	0.998035
14	960	0.997987
1	369	0.997939
40	809	0.997891
39	600	0.997843
10	905	0.997795
18	829	0.997747
8	255	0.997699
21	329	0.997651
6	407	0.997603
19	131	0.997555
6	76	0.997507
18	851	0.997459
33	437	0.997412
29	984	0.997364
1	380	0.997316
19	484	0.997268
6	236	0.997220
33	960	0.997172
40	341	0.997124
19	114	0.997076
33	689	0.997028
1	975	0.996980
21	801	0.996932
4	195	0.996884
37	333	0.996836
33	887	0.996788
27	131	0.996740
27	484	0.996693
5	925	0.996645
12	739	0.996597
12	540	0.996549
23	9	0.996501
34	293	0.996453
36	573	0.996405
18	490	0.996357
7	511	0.996309
6	9	0.996261
10	859	0.996213
1	520	0.996165
1	561	0.996117
37	31	0.996069
12	762	0.996021
18	773	0.995974
33	859	0.995926
39	407	0.995878
8	573	0.995830
10	296	0.995782
12	606	0.995734
24	426	0.995686
27	981	0.995638
14	919	0.995590
5	984	0.995542
1	847	0.995494
18	105	0.995446
21	418	0.995398
27	302	0.995350
2	673	0.995302
26	840	0.995255
33	595	0.995207
19	124	0.995159
1	435	0.995111
1	413	0.995063
8	66	0.995015
19	427	0.994967
21	236	0.994919
28	129	0.994871
8	905	0.994823
18	778	0.994775
10	815	0.994727
34	654	0.994679
33	920	0.994631
33	389	0.994583
37	936	0.994536
12	578	0.994488
33	148	0.994440
33	567	0.994392
20	355	0.994344
6	131	0.994296
39	689	0.994248
26	688	0.994200
18	859	0.994152
1	181	0.994104
7	699	0.994056
26	295	0.994008
28	105	0.993960
31	322	0.993912
20	683	0.993864
11	390	0.993817
1	154	0.993769
33	353	0.993721
22	150	0.993673
7	525	0.993625
30	481	0.993577
15	935	0.993529
19	248	0.993481
31	484	0.993433
6	219	0.993385
32	449	0.993337
22	407	0.993289
6	259	0.993241
5	131	0.993193
39	821	0.993145
2	287	0.993097
27	629	0.993050
33	739	0.993002
1	855	0.992954
33	2	0.992906
19	96	0.992858
19	389	0.992810
33	454	0.992762
7	806	0.992714
7	234	0.992666
19	89	0.992618
6	194	0.992570
28	547	0.992522
40	731	0.992474
8	720	0.992426
2	949	0.992378
11	920	0.992331
20	804	0.992283
6	699	0.992235
20	477	0.992187
20	562	0.992139
27	389	0.992091
25	705	0.992043
13	98	0.991995
21	808	0.991947
33	554	0.991899
18	130	0.991851
34	148	0.991803
33	730	0.991755
19	407	0.991707
33	555	0.991659
34	739	0.991612
18	600	0.991564
26	438	0.991516
7	766	0.991468
16	723	0.991420
19	573	0.991372
7	988	0.991324
7	380	0.991276
25	840	0.991228
20	237	0.991180
7	747	0.991132
